toclevel	level	line	number	index	fromtitle	byteoffset	anchor	revid	date	data-filter	time
1	2	History	1	1	Race_and_intelligence	3555	History	396079718	2010-11-11	2010-11-11	06:10:10Z
1	2	History	1	1	Race_and_intelligence	3555	History	395953191	2010-11-10	2010-11-10	16:01:22Z
1	2	History	1	1	Race_and_intelligence	3555	History	395729500	2010-11-09	2010-11-09	12:24:59Z
1	2	History	1	1	Race_and_intelligence	3555	History	395580684	2010-11-08	2010-11-08	18:05:10Z
1	2	History	1	1	Race_and_intelligence	3555	History	395441785	2010-11-07	2010-11-07	23:32:30Z
1	2	History	1	1	Race_and_intelligence	3555	History	395186150	2010-11-06	2010-11-06	16:10:49Z
1	2	History	1	1	Race_and_intelligence	3555	History	394977619	2010-11-05	2010-11-05	13:02:12Z
1	2	History	1	1	Race_and_intelligence	3555	History	394751110	2010-11-04	2010-11-04	08:42:23Z
1	2	History	1	1	Race_and_intelligence	3564	History	394538491	2010-11-03	2010-11-03	07:31:41Z
1	2	History	1	1	Race_and_intelligence	3564	History	394250259	2010-11-01	2010-11-01	21:30:36Z
1	2	History	1	1	Race_and_intelligence	3564	History	394063463	2010-10-31	2010-10-31	23:11:29Z
1	2	History	1	1	Race_and_intelligence	3564	History	393861680	2010-10-30	2010-10-30	21:36:37Z
1	2	History	1	1	Race_and_intelligence	3564	History	393514540	2010-10-28	2010-10-28	23:10:53Z
1	2	History	1	1	Race_and_intelligence	3683	History	392821653	2010-10-25	2010-10-25	17:23:34Z
1	2	History	1	1	Race_and_intelligence	3892	History	392588169	2010-10-24	2010-10-24	12:52:23Z
1	2	History	1	1	Race_and_intelligence	3892	History	391822734	2010-10-20	2010-10-20	12:02:15Z
1	2	History	1	1	Race_and_intelligence	3892	History	391575396	2010-10-19	2010-10-19	03:30:31Z
1	2	History	1	1	Race_and_intelligence	3892	History	391360068	2010-10-18	2010-10-18	02:48:25Z
1	2	History	1	1	Race_and_intelligence	3892	History	391264327	2010-10-17	2010-10-17	17:13:33Z
1	2	History	1	1	Race_and_intelligence	3892	History	391102116	2010-10-16	2010-10-16	18:56:31Z
1	2	History	1	1	Race_and_intelligence	3892	History	390837053	2010-10-15	2010-10-15	07:27:15Z
1	2	History	1	1	Race_and_intelligence	3879	History	390736715	2010-10-14	2010-10-14	18:55:00Z
1	2	History	1	1	Race_and_intelligence	3879	History	390532432	2010-10-13	2010-10-13	17:21:31Z
1	2	History	1	1	Race_and_intelligence	3879	History	390263018	2010-10-12	2010-10-12	11:48:23Z
1	2	History	1	1	Race_and_intelligence	3884	History	390156709	2010-10-11	2010-10-11	22:40:08Z
1	2	History	1	1	Race_and_intelligence	3884	History	388308521	2010-10-02	2010-10-02	17:16:02Z
1	2	History	1	1	Race_and_intelligence	3884	History	388066208	2010-10-01	2010-10-01	08:47:07Z
1	2	History	1	1	Race_and_intelligence	3934	History	387998760	2010-09-30	2010-09-30	22:34:14Z
1	2	History	1	1	Race_and_intelligence	3934	History	387363767	2010-09-27	2010-09-27	18:15:22Z
1	2	History	1	1	Race_and_intelligence	3934	History	387192358	2010-09-26	2010-09-26	21:11:22Z
1	2	History	1	1	Race_and_intelligence	3885	History	386762550	2010-09-24	2010-09-24	15:49:47Z
1	2	History	1	1	Race_and_intelligence	3885	History	385337237	2010-09-17	2010-09-17	11:20:25Z
1	2	History	1	1	Race_and_intelligence	3932	History	384901792	2010-09-15	2010-09-15	01:38:35Z
1	2	History	1	1	Race_and_intelligence	4716	History	384696223	2010-09-14	2010-09-14	01:12:03Z
1	2	History	1	1	Race_and_intelligence	4716	History	384587567	2010-09-13	2010-09-13	14:23:14Z
1	2	History	1	1	Race_and_intelligence	6528	History	383842940	2010-09-09	2010-09-09	14:55:14Z
1	2	History	1	1	Race_and_intelligence	6510	History	383650619	2010-09-08	2010-09-08	14:33:52Z
1	2	History	1	1	Race_and_intelligence	6463	History	383329882	2010-09-06	2010-09-06	21:31:19Z
1	2	History	1	1	Race_and_intelligence	6463	History	383141145	2010-09-05	2010-09-05	23:00:08Z
1	2	History	1	1	Race_and_intelligence	6463	History	382767919	2010-09-03	2010-09-03	22:56:54Z
1	2	History	1	1	Race_and_intelligence	6453	History	382422436	2010-09-02	2010-09-02	06:12:46Z
1	2	History	1	1	Race_and_intelligence	6474	History	382180618	2010-09-01	2010-09-01	00:25:47Z
1	2	History	1	1	Race_and_intelligence	6474	History	382004751	2010-08-31	2010-08-31	03:47:55Z
1	2	History	1	1	Race_and_intelligence	6496	History	379594035	2010-08-18	2010-08-18	15:00:17Z
1	2	History	1	1	Race_and_intelligence	6496	History	374847731	2010-07-22	2010-07-22	13:07:46Z
1	2	History	1	1	Race_and_intelligence	6497	History	374538844	2010-07-20	2010-07-20	18:53:50Z
1	2	History	1	1	Race_and_intelligence	6761	History	374389603	2010-07-19	2010-07-19	23:00:19Z
1	2	History	1	1	Race_and_intelligence	6459	History	374185060	2010-07-18	2010-07-18	20:11:53Z
1	2	History	1	1	Race_and_intelligence	6459	History	374021863	2010-07-17	2010-07-17	19:52:41Z
1	2	History	1	1	Race_and_intelligence	6222	History	373819710	2010-07-16	2010-07-16	15:46:45Z
1	2	History	1	1	Race_and_intelligence	6226	History	373717214	2010-07-15	2010-07-15	23:57:15Z
1	2	History	1	1	Race_and_intelligence	6192	History	373329556	2010-07-13	2010-07-13	21:14:39Z
1	2	History	1	1	Race_and_intelligence	6537	History	373160908	2010-07-12	2010-07-12	22:50:40Z
1	2	History	1	1	Race_and_intelligence	6537	History	372531511	2010-07-09	2010-07-09	05:59:29Z
1	2	History	1	1	Race_and_intelligence	6522	History	372392273	2010-07-08	2010-07-08	13:46:55Z
1	2	History	1	1	Race_and_intelligence	6522	History	372197637	2010-07-07	2010-07-07	11:50:32Z
1	2	History	1	1	Race_and_intelligence	6522	History	372094431	2010-07-06	2010-07-06	20:42:05Z
1	2	History	1	1	Race_and_intelligence	6522	History	371898202	2010-07-05	2010-07-05	19:38:36Z
1	2	History	1	1	Race_and_intelligence	6604	History	371559798	2010-07-03	2010-07-03	16:03:36Z
1	2	History	1	1	Race_and_intelligence	6604	History	370590714	2010-06-28	2010-06-28	12:34:35Z
1	2	History	1	1	Race_and_intelligence	6762	History	369955251	2010-06-24	2010-06-24	18:34:13Z
1	2	History	1	1	Race_and_intelligence	6951	History	369825762	2010-06-23	2010-06-23	23:35:15Z
1	2	History	1	1	Race_and_intelligence	6951	History	369495342	2010-06-22	2010-06-22	05:07:39Z
1	2	History	1	1	Race_and_intelligence	6951	History	369411885	2010-06-21	2010-06-21	19:13:58Z
1	2	History	1	1	Race_and_intelligence	6951	History	369251222	2010-06-20	2010-06-20	22:38:31Z
1	2	History	1	1	Race_and_intelligence	6971	History	368874907	2010-06-18	2010-06-18	21:45:20Z
1	2	History	1	1	Race_and_intelligence	6971	History	368691117	2010-06-17	2010-06-17	23:47:34Z
1	2	History	1	1	Race_and_intelligence	7003	History	368429529	2010-06-16	2010-06-16	17:58:20Z
1	2	History	1	1	Race_and_intelligence	7003	History	368226702	2010-06-15	2010-06-15	19:00:51Z
1	2	History	1	1	Race_and_intelligence	7003	History	367647715	2010-06-12	2010-06-12	19:28:19Z
1	2	History	1	1	Race_and_intelligence	6699	History	367488589	2010-06-11	2010-06-11	20:59:00Z
1	2	History	1	1	Race_and_intelligence	6587	History	366869503	2010-06-08	2010-06-08	20:56:48Z
1	2	History	1	1	Race_and_intelligence	7376	History	366661252	2010-06-07	2010-06-07	22:26:01Z
1	2	History	1	1	Race_and_intelligence	7376	History	366436673	2010-06-06	2010-06-06	21:39:18Z
1	2	History	1	1	Race_and_intelligence	5537	History	366225922	2010-06-05	2010-06-05	17:48:57Z
1	2	History	1	1	Race_and_intelligence	4101	History	366048706	2010-06-04	2010-06-04	17:13:30Z
1	2	History	1	1	Race_and_intelligence	4149	History	365882704	2010-06-03	2010-06-03	19:16:58Z
1	2	History	1	1	Race_and_intelligence	4149	History	365731313	2010-06-02	2010-06-02	23:36:14Z
1	2	History	1	1	Race_and_intelligence	4111	History	364193088	2010-05-25	2010-05-25	22:15:28Z
1	2	History	1	1	Race_and_intelligence	4144	History	364020051	2010-05-24	2010-05-24	23:57:01Z
1	2	History	1	1	Race_and_intelligence	4144	History	363777082	2010-05-23	2010-05-23	18:58:22Z
1	2	History	1	1	Race_and_intelligence	4171	History	363547995	2010-05-22	2010-05-22	13:05:57Z
1	2	History	1	1	Race_and_intelligence	4171	History	363416333	2010-05-21	2010-05-21	17:17:34Z
1	2	History	1	1	Race_and_intelligence	4120	History	363163895	2010-05-20	2010-05-20	08:57:26Z
1	2	History	1	1	Race_and_intelligence	4122	History	363064144	2010-05-19	2010-05-19	19:52:21Z
1	2	History	1	1	Race_and_intelligence	4122	History	362839486	2010-05-18	2010-05-18	16:55:11Z
1	2	History	1	1	Race_and_intelligence	4122	History	362656001	2010-05-17	2010-05-17	18:37:04Z
1	2	History	1	1	Race_and_intelligence	4110	History	362518821	2010-05-16	2010-05-16	23:14:47Z
1	2	History	1	1	Race_and_intelligence	4237	History	362234165	2010-05-15	2010-05-15	08:42:40Z
1	2	History	1	1	Race_and_intelligence	4237	History	362158702	2010-05-14	2010-05-14	20:59:59Z
1	2	History	1	1	Race_and_intelligence	4081	History	361874851	2010-05-13	2010-05-13	12:24:59Z
1	2	History	1	1	Race_and_intelligence	4081	History	361625486	2010-05-12	2010-05-12	05:25:46Z
1	2	History	1	1	Race_and_intelligence	4081	History	360830303	2010-05-08	2010-05-08	01:54:54Z
1	2	History	1	1	Race_and_intelligence	4081	History	360776042	2010-05-07	2010-05-07	19:35:33Z
1	2	History	1	1	Race_and_intelligence	4081	History	360231982	2010-05-05	2010-05-05	06:25:37Z
1	2	History	1	1	Race_and_intelligence	4081	History	359992789	2010-05-04	2010-05-04	04:02:46Z
1	2	History	1	1	Race_and_intelligence	4081	History	359865464	2010-05-03	2010-05-03	15:49:09Z
1	2	History	1	1	Race_and_intelligence	4081	History	359676286	2010-05-02	2010-05-02	17:53:23Z
1	2	History	1	1	Race_and_intelligence	4085	History	359537856	2010-05-01	2010-05-01	23:47:48Z
1	2	History	1	1	Race_and_intelligence	4081	History	359300246	2010-04-30	2010-04-30	18:29:31Z
1	2	History	1	1	Race_and_intelligence	4081	History	359149863	2010-04-29	2010-04-29	22:49:45Z
1	2	History	1	1	Race_and_intelligence	4081	History	358895854	2010-04-28	2010-04-28	18:48:12Z
1	2	History	1	1	Race_and_intelligence	4081	History	358751294	2010-04-27	2010-04-27	23:58:49Z
1	2	History	1	1	Race_and_intelligence	4081	History	358504651	2010-04-26	2010-04-26	21:56:18Z
1	2	History	1	1	Race_and_intelligence	4081	History	358297759	2010-04-25	2010-04-25	23:15:07Z
1	2	History	1	1	Race_and_intelligence	4081	History	358088255	2010-04-24	2010-04-24	21:55:35Z
1	2	History	1	1	Race_and_intelligence	4081	History	357918985	2010-04-23	2010-04-23	23:22:09Z
1	2	History	1	1	Race_and_intelligence	4081	History	357716641	2010-04-22	2010-04-22	23:05:09Z
1	2	History	1	1	Race_and_intelligence	4081	History	357490305	2010-04-21	2010-04-21	21:59:15Z
1	2	History	1	1	Race_and_intelligence	4081	History	357306616	2010-04-20	2010-04-20	23:50:21Z
1	2	History	1	1	Race_and_intelligence	3947	History	356917028	2010-04-19	2010-04-19	03:55:27Z
1	2	History	1	1	Race_and_intelligence	4071	History	356830535	2010-04-18	2010-04-18	18:45:01Z
1	2	History	1	1	Race_and_intelligence	4071	History	356685813	2010-04-17	2010-04-17	23:49:39Z
1	2	History	1	1	Race_and_intelligence	4071	History	356018052	2010-04-14	2010-04-14	18:55:49Z
1	2	History	1	1	Race_and_intelligence	4022	History	355856002	2010-04-13	2010-04-13	23:44:11Z
1	2	History	1	1	Race_and_intelligence	3990	History	355634491	2010-04-12	2010-04-12	22:41:44Z
1	2	History	1	1	Race_and_intelligence	3774	History	355410662	2010-04-11	2010-04-11	21:55:23Z
1	2	History	1	1	Race_and_intelligence	3774	History	355140542	2010-04-10	2010-04-10	14:03:32Z
1	2	History	1	1	Race_and_intelligence	3273	History	355033726	2010-04-09	2010-04-09	22:36:27Z
1	2	History	1	1	Race_and_intelligence	3690	History	354846411	2010-04-08	2010-04-08	23:16:28Z
1	2	History	1	1	Race_and_intelligence	3933	History	354497819	2010-04-07	2010-04-07	09:43:48Z
1	2	History	1	1	Race_and_intelligence	3933	History	354317978	2010-04-06	2010-04-06	14:01:22Z
1	2	History	1	1	Race_and_intelligence	2849	History	354140181	2010-04-05	2010-04-05	17:23:34Z
1	2	History	1	1	Race_and_intelligence	2861	History	353948296	2010-04-04	2010-04-04	18:38:16Z
1	2	History	1	1	Race_and_intelligence	2861	History	353780353	2010-04-03	2010-04-03	20:09:53Z
1	2	History	1	1	Race_and_intelligence	2859	History	353549694	2010-04-02	2010-04-02	14:21:35Z
1	2	History	1	1	Race_and_intelligence	2859	History	353415450	2010-04-01	2010-04-01	20:26:56Z
1	2	History	1	1	Race_and_intelligence	2018	History	353241198	2010-03-31	2010-03-31	22:47:41Z
1	2	History	1	1	Race_and_intelligence	1056	History	353046059	2010-03-30	2010-03-30	22:49:54Z
1	2	Overview	1	1	Race_and_intelligence	3557	Overview	352624829	2010-03-28	2010-03-28	22:41:02Z
1	2	Overview	1	1	Race_and_intelligence	3557	Overview	352380687	2010-03-27	2010-03-27	18:55:59Z
1	2	Overview	1	1	Race_and_intelligence	3557	Overview	352089502	2010-03-26	2010-03-26	02:16:51Z
1	2	Overview	1	1	Race_and_intelligence	3557	Overview	351975945	2010-03-25	2010-03-25	14:54:42Z
1	2	Overview	1	1	Race_and_intelligence	3557	Overview	351836103	2010-03-24	2010-03-24	21:23:28Z
1	2	Overview	1	1	Race_and_intelligence	3557	Overview	351246691	2010-03-21	2010-03-21	22:43:04Z
1	2	Overview	1	1	Race_and_intelligence	3559	Overview	350987567	2010-03-20	2010-03-20	14:53:25Z
1	2	Overview	1	1	Race_and_intelligence	3559	Overview	350602282	2010-03-18	2010-03-18	14:55:39Z
1	2	Overview	1	1	Race_and_intelligence	3559	Overview	350355835	2010-03-17	2010-03-17	06:59:27Z
1	2	Overview	1	1	Race_and_intelligence	3558	Overview	350299153	2010-03-16	2010-03-16	23:25:49Z
1	2	Overview	1	1	Race_and_intelligence	3558	Overview	349952464	2010-03-15	2010-03-15	05:39:50Z
1	2	Overview	1	1	Race_and_intelligence	3551	Overview	349334736	2010-03-12	2010-03-12	00:28:17Z
1	2	Overview	1	1	Race_and_intelligence	3551	Overview	349318962	2010-03-11	2010-03-11	22:58:11Z
1	2	Overview	1	1	Race_and_intelligence	3551	Overview	349088879	2010-03-10	2010-03-10	21:59:49Z
1	2	Overview	1	1	Race_and_intelligence	3551	Overview	348504337	2010-03-08	2010-03-08	09:36:35Z
1	2	Overview	1	1	Race_and_intelligence	3551	Overview	348415480	2010-03-07	2010-03-07	22:55:41Z
1	2	Overview	1	1	Race_and_intelligence	3551	Overview	348087298	2010-03-06	2010-03-06	11:38:05Z
1	2	Overview	1	1	Race_and_intelligence	3551	Overview	347978204	2010-03-05	2010-03-05	21:28:43Z
1	2	Overview	1	1	Race_and_intelligence	3551	Overview	347557893	2010-03-03	2010-03-03	19:12:55Z
1	2	Overview	1	1	Race_and_intelligence	3551	Overview	347164312	2010-03-01	2010-03-01	21:12:50Z
1	2	Overview	1	1	Race_and_intelligence	3551	Overview	346918983	2010-02-28	2010-02-28	18:09:26Z
1	2	Overview	1	1	Race_and_intelligence	3551	Overview	346621758	2010-02-27	2010-02-27	03:24:39Z
1	2	Overview	1	1	Race_and_intelligence	3551	Overview	346482291	2010-02-26	2010-02-26	12:37:10Z
1	2	Overview	1	1	Race_and_intelligence	3743	Overview	346261558	2010-02-25	2010-02-25	09:04:57Z
1	2	Overview	1	1	Race_and_intelligence	3743	Overview	346001818	2010-02-24	2010-02-24	01:25:48Z
1	2	Overview	1	1	Race_and_intelligence	3743	Overview	345640633	2010-02-22	2010-02-22	10:56:43Z
1	2	Overview	1	1	Race_and_intelligence	3743	Overview	345511887	2010-02-21	2010-02-21	21:45:36Z
1	2	Overview	1	1	Race_and_intelligence	3731	Overview	344656684	2010-02-17	2010-02-17	18:25:06Z
1	2	Overview	1	1	Race_and_intelligence	4454	Overview	344470530	2010-02-16	2010-02-16	20:32:12Z
1	2	Overview	1	1	Race_and_intelligence	3731	Overview	344274065	2010-02-15	2010-02-15	21:03:41Z
1	2	Overview	1	1	Race_and_intelligence	3731	Overview	343898043	2010-02-14	2010-02-14	02:43:44Z
1	2	Overview	1	1	Race_and_intelligence	3731	Overview	343712119	2010-02-13	2010-02-13	11:42:07Z
1	2	Overview	1	1	Race_and_intelligence	3727	Overview	343528768	2010-02-12	2010-02-12	11:41:29Z
1	2	Overview	1	1	Race_and_intelligence	3727	Overview	343311589	2010-02-11	2010-02-11	08:19:03Z
1	2	Overview	1	1	Race_and_intelligence	3727	Overview	343111159	2010-02-10	2010-02-10	07:37:51Z
1	2	Overview	1	1	Race_and_intelligence	3617	Overview	342647235	2010-02-08	2010-02-08	06:04:08Z
1	2	Overview	1	1	Race_and_intelligence	3617	Overview	342536500	2010-02-07	2010-02-07	19:30:46Z
1	2	Overview	1	1	Race_and_intelligence	3617	Overview	342314063	2010-02-06	2010-02-06	16:58:16Z
1	2	Overview	1	1	Race_and_intelligence	3617	Overview	341091303	2010-01-31	2010-01-31	14:40:27Z
1	2	Overview	1	1	Race_and_intelligence	3617	Overview	340974584	2010-01-30	2010-01-30	22:09:56Z
1	2	Overview	1	1	Race_and_intelligence	3617	Overview	340301023	2010-01-27	2010-01-27	08:39:37Z
1	2	Overview	1	1	Race_and_intelligence	3617	Overview	340076007	2010-01-26	2010-01-26	05:15:03Z
1	2	Overview	1	1	Race_and_intelligence	5048	Overview	339980506	2010-01-25	2010-01-25	19:37:18Z
1	2	Overview	1	1	Race_and_intelligence	3617	Overview	339625777	2010-01-23	2010-01-23	23:42:02Z
1	2	Overview	1	1	Race_and_intelligence	3617	Overview	339369116	2010-01-22	2010-01-22	16:47:20Z
1	2	Overview	1	1	Race_and_intelligence	5048	Overview	339223858	2010-01-21	2010-01-21	21:35:59Z
1	2	Overview	1	1	Race_and_intelligence	5048	Overview	339053124	2010-01-20	2010-01-20	23:39:57Z
1	2	Overview	1	1	Race_and_intelligence	5048	Overview	338082029	2010-01-15	2010-01-15	22:54:11Z
1	2	Overview	1	1	Race_and_intelligence	5048	Overview	337354231	2010-01-12	2010-01-12	08:58:50Z
1	2	Overview	1	1	Race_and_intelligence	5048	Overview	337262770	2010-01-11	2010-01-11	21:54:38Z
1	2	Overview	1	1	Race_and_intelligence	5048	Overview	336856292	2010-01-09	2010-01-09	20:15:04Z
1	2	Overview	1	1	Race_and_intelligence	3617	Overview	332639513	2009-12-19	2009-12-19	08:25:47Z
1	2	Overview	1	1	Race_and_intelligence	3617	Overview	332121755	2009-12-16	2009-12-16	21:18:40Z
1	2	Overview	1	1	Race_and_intelligence	3617	Overview	331884480	2009-12-15	2009-12-15	21:50:36Z
1	2	Overview	1	1	Race_and_intelligence	3617	Overview	331670231	2009-12-14	2009-12-14	20:05:48Z
1	2	Overview	1	1	Race_and_intelligence	3617	Overview	331478587	2009-12-13	2009-12-13	19:41:15Z
1	2	Overview	1	1	Race_and_intelligence	3607	Overview	331335452	2009-12-12	2009-12-12	23:30:26Z
1	2	Overview	1	1	Race_and_intelligence	4131	Overview	331140789	2009-12-11	2009-12-11	19:57:10Z
1	2	Overview	1	1	Race_and_intelligence	3619	Overview	330860644	2009-12-10	2009-12-10	12:53:58Z
1	2	Overview	1	1	Race_and_intelligence	3619	Overview	330101566	2009-12-06	2009-12-06	19:11:20Z
1	2	Overview	1	1	Race_and_intelligence	3700	Overview	329319090	2009-12-02	2009-12-02	21:48:13Z
1	2	Overview	1	1	Race_and_intelligence	3700	Overview	329027831	2009-12-01	2009-12-01	13:33:52Z
1	2	Overview	1	1	Race_and_intelligence	3700	Overview	328913141	2009-11-30	2009-11-30	23:49:42Z
